eval_id,record_id,split,is_member,is_canary,loss_base
mia_REC-004646,REC-004646,member,1,0,3.0613842010498047
mia_REC-004647,REC-004647,member,1,0,3.1036138534545898
mia_REC-004648,REC-004648,member,1,0,3.0685627460479736
mia_REC-004649,REC-004649,member,1,0,3.0799956321716309
mia_REC-004650,REC-004650,member,1,0,3.1024887561798096
mia_REC-004651,REC-004651,non_member,0,0,3.1436736583709717
mia_REC-004652,REC-004652,member,1,0,3.1374843120574951
mia_REC-004653,REC-004653,member,1,0,3.1149861812591553
mia_REC-004654,REC-004654,member,1,0,3.0854101181030273
mia_REC-004655,REC-004655,member,1,0,3.1188819408416748
mia_REC-004656,REC-004656,non_member,0,0,3.1132307052612305
mia_REC-004657,REC-004657,non_member,0,0,3.1000988483428955
mia_REC-004658,REC-004658,member,1,0,3.0939798355102539
mia_REC-004659,REC-004659,member,1,0,3.0710268020629883
mia_REC-004660,REC-004660,member,1,0,3.0665061473846436
mia_REC-004661,REC-004661,non_member,0,0,3.1121566295623779
mia_REC-004662,REC-004662,non_member,0,0,3.066756010055542
mia_REC-004663,REC-004663,member,1,0,3.0819771289825439
mia_REC-004664,REC-004664,non_member,0,0,3.0908687114715576
mia_REC-004665,REC-004665,non_member,0,0,3.0926568508148193
mia_REC-004666,REC-004666,non_member,0,0,3.0751016139984131
mia_REC-004667,REC-004667,member,1,0,3.0830574035644531
mia_REC-004668,REC-004668,non_member,0,0,3.1031014919281006
mia_REC-004669,REC-004669,member,1,0,3.1008994579315186
mia_REC-004670,REC-004670,non_member,0,0,3.1205527782440186
mia_REC-004671,REC-004671,member,1,0,3.0557689666748047
mia_REC-004672,REC-004672,member,1,0,3.0809457302093506
mia_REC-004673,REC-004673,member,1,0,3.0805022716522217
mia_REC-004674,REC-004674,member,1,0,3.1088011264801025
mia_REC-004675,REC-004675,member,1,0,3.0932209491729736
mia_REC-004676,REC-004676,non_member,0,0,3.0783545970916748
mia_REC-004677,REC-004677,member,1,0,3.1000335216522217
mia_REC-004678,REC-004678,non_member,0,0,3.0784504413604736
mia_REC-004679,REC-004679,member,1,0,3.0775992870330811
mia_REC-004680,REC-004680,member,1,0,3.0917263031005859
mia_REC-004681,REC-004681,member,1,0,3.1234431266784668
mia_REC-004682,REC-004682,member,1,0,3.1089258193969727
mia_REC-004683,REC-004683,member,1,0,3.0942003726959229
mia_REC-004684,REC-004684,member,1,0,3.0902054309844971
mia_REC-004685,REC-004685,member,1,0,3.0967497825622559
mia_REC-004686,REC-004686,member,1,0,3.1042652130126953
mia_REC-004687,REC-004687,member,1,0,3.0962245464324951
mia_REC-004688,REC-004688,member,1,0,3.0934953689575195
mia_REC-004689,REC-004689,member,1,0,3.101898193359375
mia_REC-004690,REC-004690,member,1,0,3.1374242305755615
mia_REC-004691,REC-004691,member,1,0,3.1647195816040039
mia_REC-004692,REC-004692,member,1,0,3.1204016208648682
mia_REC-004693,REC-004693,member,1,0,3.0688629150390625
mia_REC-004694,REC-004694,member,1,0,3.0721263885498047
mia_REC-004695,REC-004695,member,1,0,3.0834944248199463
mia_REC-004696,REC-004696,member,1,0,3.0845489501953125
mia_REC-004697,REC-004697,member,1,0,3.1027076244354248
mia_REC-004698,REC-004698,member,1,0,3.0544357299804688
mia_REC-004699,REC-004699,member,1,0,3.1296474933624268
mia_REC-004700,REC-004700,member,1,0,3.0879731178283691
mia_REC-004701,REC-004701,non_member,0,0,3.0919430255889893
mia_REC-004702,REC-004702,member,1,0,3.1089460849761963
mia_REC-004703,REC-004703,member,1,0,3.0905892848968506
mia_REC-004704,REC-004704,member,1,0,3.1184532642364502
mia_REC-004705,REC-004705,member,1,0,3.1034002304077148
mia_REC-004706,REC-004706,member,1,0,3.0863940715789795
mia_REC-004707,REC-004707,non_member,0,0,3.0953547954559326
mia_REC-004708,REC-004708,member,1,0,3.1007392406463623
mia_REC-004709,REC-004709,member,1,0,3.1041672229766846
mia_REC-004710,REC-004710,non_member,0,0,3.116274356842041
mia_REC-004711,REC-004711,non_member,0,0,3.0922114849090576
mia_REC-004712,REC-004712,member,1,0,3.0708849430084229
mia_REC-004713,REC-004713,member,1,0,3.1203436851501465
mia_REC-004714,REC-004714,member,1,0,3.1234366893768311
mia_REC-004715,REC-004715,member,1,0,3.1205446720123291
mia_REC-004716,REC-004716,non_member,0,0,3.0776574611663818
mia_REC-004717,REC-004717,member,1,0,3.1021766662597656
mia_REC-004718,REC-004718,non_member,0,0,3.1193435192108154
mia_REC-004719,REC-004719,member,1,0,3.1112163066864014
mia_REC-004720,REC-004720,member,1,0,3.0878024101257324
mia_REC-004721,REC-004721,member,1,0,3.1187252998352051
mia_REC-004722,REC-004722,member,1,0,3.0758903026580811
mia_REC-004723,REC-004723,member,1,0,3.0991520881652832
mia_REC-004724,REC-004724,member,1,0,3.1563141345977783
mia_REC-004725,REC-004725,member,1,0,3.0945518016815186
mia_REC-004726,REC-004726,non_member,0,0,3.1094505786895752
mia_REC-004727,REC-004727,member,1,0,3.121382474899292
mia_REC-004728,REC-004728,member,1,0,3.0720984935760498
mia_REC-004729,REC-004729,non_member,0,0,3.1122703552246094
mia_REC-004730,REC-004730,member,1,0,3.0637872219085693
mia_REC-004731,REC-004731,member,1,0,3.1027157306671143
mia_REC-004732,REC-004732,member,1,0,3.1132194995880127
mia_REC-004733,REC-004733,member,1,0,3.1157619953155518
mia_REC-004734,REC-004734,member,1,0,3.0881228446960449
mia_REC-004735,REC-004735,member,1,0,3.0686779022216797
mia_REC-004736,REC-004736,member,1,0,3.1149795055389404
mia_REC-004737,REC-004737,member,1,0,3.1058440208435059
mia_REC-004738,REC-004738,member,1,0,3.1088399887084961
mia_REC-004739,REC-004739,member,1,0,3.0813016891479492
mia_REC-004740,REC-004740,member,1,0,3.0863027572631836
mia_REC-004741,REC-004741,non_member,0,0,3.1083517074584961
mia_REC-004742,REC-004742,member,1,0,3.0599455833435059
mia_REC-004743,REC-004743,member,1,0,3.1163427829742432
mia_REC-004744,REC-004744,member,1,0,3.0879058837890625
mia_REC-004745,REC-004745,member,1,0,3.1358480453491211
mia_REC-004746,REC-004746,member,1,0,3.1311116218566895
mia_REC-004747,REC-004747,member,1,0,3.1064145565032959
mia_REC-004748,REC-004748,member,1,0,3.1063687801361084
mia_REC-004749,REC-004749,non_member,0,0,3.1141824722290039
mia_REC-004750,REC-004750,member,1,1,3.1232039928436279
mia_REC-004751,REC-004751,non_member,0,0,3.1192977428436279
mia_REC-004752,REC-004752,non_member,0,0,3.0968682765960693
mia_REC-004753,REC-004753,member,1,0,3.0453617572784424
mia_REC-004754,REC-004754,member,1,0,3.1162912845611572
mia_REC-004755,REC-004755,member,1,0,3.126378059387207
mia_REC-004756,REC-004756,member,1,0,3.1220183372497559
mia_REC-004757,REC-004757,member,1,0,3.1310036182403564
mia_REC-004758,REC-004758,member,1,0,3.0799610614776611
mia_REC-004759,REC-004759,member,1,0,3.0774757862091064
mia_REC-004760,REC-004760,member,1,0,3.0660336017608643
mia_REC-004761,REC-004761,member,1,0,3.0891890525817871
mia_REC-004762,REC-004762,member,1,0,3.0410516262054443
mia_REC-004763,REC-004763,member,1,0,3.0831725597381592
mia_REC-004764,REC-004764,member,1,0,3.1204056739807129
mia_REC-004765,REC-004765,member,1,0,3.1221911907196045
mia_REC-004766,REC-004766,member,1,0,3.1039161682128906
mia_REC-004767,REC-004767,non_member,0,0,3.0353360176086426
mia_REC-004768,REC-004768,member,1,0,3.0765273571014404
mia_REC-004769,REC-004769,member,1,0,3.1019375324249268
mia_REC-004770,REC-004770,member,1,0,3.059640645980835
mia_REC-004771,REC-004771,non_member,0,0,3.1013166904449463
mia_REC-004772,REC-004772,non_member,0,0,3.0848884582519531
mia_REC-004773,REC-004773,member,1,0,3.0933420658111572
mia_REC-004774,REC-004774,member,1,0,3.1103034019470215
mia_REC-004775,REC-004775,member,1,0,3.0522375106811523
mia_REC-004776,REC-004776,member,1,0,3.0675156116485596
mia_REC-004777,REC-004777,non_member,0,0,3.0890934467315674
mia_REC-004778,REC-004778,member,1,0,3.1026182174682617
mia_REC-004779,REC-004779,member,1,0,3.0510869026184082
mia_REC-004780,REC-004780,non_member,0,0,3.0742483139038086
mia_REC-004781,REC-004781,member,1,0,3.0847179889678955
mia_REC-004782,REC-004782,member,1,0,3.0921745300292969
mia_REC-004783,REC-004783,non_member,0,0,3.0924098491668701
mia_REC-004784,REC-004784,member,1,0,3.0836029052734375
mia_REC-004785,REC-004785,member,1,0,3.1184995174407959
mia_REC-004786,REC-004786,member,1,0,3.0996139049530029
mia_REC-004787,REC-004787,non_member,0,0,3.0907084941864014
mia_REC-004788,REC-004788,member,1,0,3.0689766407012939
mia_REC-004789,REC-004789,non_member,0,0,3.0990457534790039
mia_REC-004790,REC-004790,non_member,0,0,3.0945954322814941
mia_REC-004791,REC-004791,member,1,0,3.1068911552429199
mia_REC-004792,REC-004792,member,1,0,3.0763349533081055
mia_REC-004793,REC-004793,member,1,0,3.110482931137085
mia_REC-004794,REC-004794,member,1,0,3.0842399597167969
mia_REC-004795,REC-004795,member,1,0,3.1712825298309326
mia_REC-004796,REC-004796,member,1,0,3.0791141986846924
mia_REC-004797,REC-004797,non_member,0,0,3.1225502490997314
mia_REC-004798,REC-004798,member,1,0,3.0920593738555908
mia_REC-004799,REC-004799,member,1,0,3.0890696048736572
mia_REC-004800,REC-004800,member,1,0,3.1255581378936768
mia_REC-004801,REC-004801,member,1,0,3.1459465026855469
mia_REC-004802,REC-004802,non_member,0,0,3.0703213214874268
mia_REC-004803,REC-004803,member,1,0,3.1154308319091797
mia_REC-004804,REC-004804,member,1,0,3.1356170177459717
mia_REC-004805,REC-004805,member,1,0,3.078557014465332
mia_REC-004806,REC-004806,member,1,0,3.1318109035491943
mia_REC-004807,REC-004807,member,1,0,3.0862021446228027
mia_REC-004808,REC-004808,member,1,0,3.1224493980407715
mia_REC-004809,REC-004809,member,1,0,3.0960040092468262
mia_REC-004810,REC-004810,member,1,0,3.0978550910949707
mia_REC-004811,REC-004811,member,1,0,3.1100809574127197
mia_REC-004812,REC-004812,member,1,0,3.0353646278381348
mia_REC-004813,REC-004813,member,1,0,3.0777270793914795
mia_REC-004814,REC-004814,member,1,0,3.0658152103424072
mia_REC-004815,REC-004815,member,1,0,3.0886898040771484
mia_REC-004816,REC-004816,non_member,0,0,3.075770378112793
mia_REC-004817,REC-004817,member,1,0,3.1146562099456787
mia_REC-004818,REC-004818,member,1,0,3.1042728424072266
mia_REC-004819,REC-004819,non_member,0,0,3.0991852283477783
mia_REC-004820,REC-004820,member,1,0,3.1077158451080322
mia_REC-004821,REC-004821,member,1,0,3.1169023513793945
mia_REC-004822,REC-004822,member,1,0,3.1150252819061279
mia_REC-004823,REC-004823,member,1,0,3.0710470676422119
mia_REC-004824,REC-004824,member,1,0,3.0833148956298828
mia_REC-004825,REC-004825,member,1,0,3.1176187992095947
mia_REC-004826,REC-004826,member,1,0,3.1439597606658936
mia_REC-004827,REC-004827,member,1,0,3.1183547973632812
mia_REC-004828,REC-004828,member,1,0,3.099489688873291
mia_REC-004829,REC-004829,member,1,0,3.0694360733032227
mia_REC-004830,REC-004830,member,1,0,3.1187999248504639
mia_REC-004831,REC-004831,non_member,0,0,3.0919811725616455
mia_REC-004832,REC-004832,member,1,0,3.1114332675933838
mia_REC-004833,REC-004833,member,1,0,3.0698528289794922
mia_REC-004834,REC-004834,non_member,0,0,3.0928130149841309
mia_REC-004835,REC-004835,member,1,0,3.0984289646148682
mia_REC-004836,REC-004836,member,1,0,3.1132066249847412
mia_REC-004837,REC-004837,member,1,0,3.0923759937286377
mia_REC-004838,REC-004838,member,1,0,3.0489203929901123
mia_REC-004839,REC-004839,member,1,0,3.1272008419036865
mia_REC-004840,REC-004840,member,1,0,3.0857212543487549
mia_REC-004841,REC-004841,member,1,0,3.0785980224609375
mia_REC-004842,REC-004842,member,1,0,3.0997755527496338
mia_REC-004843,REC-004843,member,1,0,3.0809714794158936
mia_REC-004844,REC-004844,member,1,0,3.1005003452301025
mia_REC-004845,REC-004845,member,1,0,3.0945708751678467
mia_REC-004846,REC-004846,non_member,0,0,3.087608814239502
mia_REC-004847,REC-004847,member,1,0,3.0867893695831299
mia_REC-004848,REC-004848,member,1,0,3.0794899463653564
mia_REC-004849,REC-004849,member,1,0,3.0911681652069092
mia_REC-004850,REC-004850,member,1,0,3.1116347312927246
mia_REC-004851,REC-004851,member,1,0,3.0916459560394287
mia_REC-004852,REC-004852,member,1,0,3.0985825061798096
mia_REC-004853,REC-004853,member,1,0,3.0802340507507324
mia_REC-004854,REC-004854,member,1,0,3.106931209564209
mia_REC-004855,REC-004855,member,1,0,3.1308286190032959
mia_REC-004856,REC-004856,member,1,0,3.1033248901367188
mia_REC-004857,REC-004857,non_member,0,0,3.1470520496368408
mia_REC-004858,REC-004858,member,1,0,3.1611456871032715
mia_REC-004859,REC-004859,member,1,0,3.0733175277709961
mia_REC-004860,REC-004860,member,1,0,3.1075482368469238
mia_REC-004861,REC-004861,member,1,0,3.1088016033172607
mia_REC-004862,REC-004862,member,1,0,3.1050863265991211
mia_REC-004863,REC-004863,member,1,0,3.1270391941070557
mia_REC-004864,REC-004864,member,1,0,3.0827457904815674
mia_REC-004865,REC-004865,member,1,0,3.0912981033325195
mia_REC-004866,REC-004866,member,1,0,3.1003687381744385
mia_REC-004867,REC-004867,member,1,0,3.074232816696167
mia_REC-004868,REC-004868,member,1,0,3.094083309173584
mia_REC-004869,REC-004869,member,1,0,3.0661637783050537
mia_REC-004870,REC-004870,member,1,0,3.0521240234375
mia_REC-004871,REC-004871,member,1,0,3.1095232963562012
mia_REC-004872,REC-004872,member,1,0,3.0976748466491699
mia_REC-004873,REC-004873,member,1,0,3.073021411895752
mia_REC-004874,REC-004874,member,1,0,3.106006383895874
mia_REC-004875,REC-004875,member,1,0,3.1027894020080566
mia_REC-004876,REC-004876,member,1,0,3.0775730609893799
mia_REC-004877,REC-004877,non_member,0,0,3.0869808197021484
mia_REC-004878,REC-004878,member,1,0,3.1534683704376221
mia_REC-004879,REC-004879,member,1,0,3.0830602645874023
mia_REC-004880,REC-004880,member,1,0,3.0905609130859375
mia_REC-004881,REC-004881,member,1,0,3.1055192947387695
mia_REC-004882,REC-004882,non_member,0,0,3.1315562725067139
mia_REC-004883,REC-004883,member,1,0,3.0870504379272461
mia_REC-004884,REC-004884,member,1,0,3.1188952922821045
mia_REC-004885,REC-004885,non_member,0,0,3.1027176380157471
mia_REC-004886,REC-004886,member,1,0,3.1162526607513428
mia_REC-004887,REC-004887,member,1,0,3.0863192081451416
mia_REC-004888,REC-004888,member,1,0,3.0713953971862793
mia_REC-004889,REC-004889,member,1,0,3.0919685363769531
mia_REC-004890,REC-004890,member,1,0,3.0566370487213135
mia_REC-004891,REC-004891,non_member,0,0,3.0619451999664307
mia_REC-004892,REC-004892,member,1,0,3.091325044631958
mia_REC-004893,REC-004893,member,1,0,3.111987829208374
mia_REC-004894,REC-004894,member,1,0,3.0636253356933594
mia_REC-004895,REC-004895,member,1,0,3.0683276653289795
mia_REC-004896,REC-004896,member,1,0,3.1089787483215332
mia_REC-004897,REC-004897,member,1,0,3.1319503784179688
mia_REC-004898,REC-004898,member,1,0,3.0942549705505371
mia_REC-004899,REC-004899,member,1,0,3.0859036445617676
mia_REC-004900,REC-004900,non_member,0,0,3.0749294757843018
mia_REC-004901,REC-004901,non_member,0,0,3.0975298881530762
mia_REC-004902,REC-004902,non_member,0,0,3.096487283706665
mia_REC-004903,REC-004903,member,1,0,3.0563130378723145
mia_REC-004904,REC-004904,member,1,0,3.1051385402679443
mia_REC-004905,REC-004905,member,1,0,3.0797412395477295
mia_REC-004906,REC-004906,member,1,0,3.1254682540893555
mia_REC-004907,REC-004907,member,1,0,3.1176869869232178
mia_REC-004908,REC-004908,member,1,0,3.1098587512969971
mia_REC-004909,REC-004909,member,1,0,3.0996439456939697
mia_REC-004910,REC-004910,member,1,0,3.0901262760162354
mia_REC-004911,REC-004911,member,1,0,3.0969791412353516
mia_REC-004912,REC-004912,member,1,0,3.0813448429107666
mia_REC-004913,REC-004913,member,1,0,3.0838124752044678
mia_REC-004914,REC-004914,member,1,0,3.0811731815338135
mia_REC-004915,REC-004915,member,1,0,3.0778534412384033
mia_REC-004916,REC-004916,member,1,0,3.1181480884552002
mia_REC-004917,REC-004917,member,1,0,3.097259521484375
mia_REC-004918,REC-004918,member,1,0,3.1048507690429688
mia_REC-004919,REC-004919,member,1,0,3.0633149147033691
mia_REC-004920,REC-004920,non_member,0,0,3.0923004150390625
mia_REC-004921,REC-004921,member,1,0,3.103553295135498
mia_REC-004922,REC-004922,non_member,0,0,3.0980203151702881
mia_REC-004923,REC-004923,member,1,0,3.0891737937927246
mia_REC-004924,REC-004924,member,1,0,3.0929217338562012
mia_REC-004925,REC-004925,member,1,0,3.1071615219116211
mia_REC-004926,REC-004926,member,1,0,3.1089761257171631
mia_REC-004927,REC-004927,non_member,0,0,3.1129202842712402
mia_REC-004928,REC-004928,member,1,0,3.0740222930908203
mia_REC-004929,REC-004929,non_member,0,0,3.0525014400482178
mia_REC-004930,REC-004930,member,1,0,3.0499422550201416
mia_REC-004931,REC-004931,member,1,0,3.1038212776184082
mia_REC-004932,REC-004932,member,1,0,3.0725138187408447
mia_REC-004933,REC-004933,non_member,0,0,3.1133697032928467
mia_REC-004934,REC-004934,member,1,1,3.0969829559326172
mia_REC-004935,REC-004935,member,1,0,3.0814206600189209
mia_REC-004936,REC-004936,member,1,0,3.1217803955078125
mia_REC-004937,REC-004937,non_member,0,0,3.1037120819091797
mia_REC-004938,REC-004938,member,1,0,3.1074018478393555
mia_REC-004939,REC-004939,member,1,0,3.1495025157928467
mia_REC-004940,REC-004940,member,1,0,3.1055042743682861
mia_REC-004941,REC-004941,non_member,0,0,3.0662603378295898
mia_REC-004942,REC-004942,member,1,0,3.1583027839660645
mia_REC-004943,REC-004943,member,1,0,3.0849947929382324
mia_REC-004944,REC-004944,member,1,0,3.0421020984649658
mia_REC-004945,REC-004945,non_member,0,0,3.0900743007659912
mia_REC-004946,REC-004946,non_member,0,0,3.1215870380401611
mia_REC-004947,REC-004947,member,1,0,3.0559008121490479
mia_REC-004948,REC-004948,member,1,0,3.1242647171020508
mia_REC-004949,REC-004949,member,1,0,3.0771605968475342
mia_REC-004950,REC-004950,member,1,0,3.0855207443237305
mia_REC-004951,REC-004951,member,1,0,3.132542610168457
mia_REC-004952,REC-004952,member,1,0,3.0738832950592041
mia_REC-004953,REC-004953,member,1,0,3.05776047706604
mia_REC-004954,REC-004954,member,1,0,3.125908374786377
mia_REC-004955,REC-004955,member,1,0,3.0743410587310791
mia_REC-004956,REC-004956,member,1,0,3.1186914443969727
mia_REC-004957,REC-004957,member,1,0,3.0985352993011475
mia_REC-004958,REC-004958,member,1,0,3.093285083770752
mia_REC-004959,REC-004959,non_member,0,0,3.08095383644104
mia_REC-004960,REC-004960,member,1,0,3.0595109462738037
mia_REC-004961,REC-004961,member,1,0,3.0755460262298584
mia_REC-004962,REC-004962,non_member,0,0,3.117342472076416
mia_REC-004963,REC-004963,member,1,0,3.0687863826751709
mia_REC-004964,REC-004964,member,1,0,3.0909440517425537
mia_REC-004965,REC-004965,member,1,0,3.0724279880523682
mia_REC-004966,REC-004966,member,1,0,3.0799622535705566
mia_REC-004967,REC-004967,member,1,0,3.117854118347168
mia_REC-004968,REC-004968,member,1,0,3.0963819026947021
mia_REC-004969,REC-004969,member,1,0,3.0980613231658936
mia_REC-004970,REC-004970,non_member,0,0,3.0720508098602295
mia_REC-004971,REC-004971,member,1,0,3.0860676765441895
mia_REC-004972,REC-004972,non_member,0,0,3.1129066944122314
mia_REC-004973,REC-004973,member,1,0,3.0817978382110596
mia_REC-004974,REC-004974,member,1,0,3.0938928127288818
mia_REC-004975,REC-004975,member,1,0,3.1148121356964111
mia_REC-004976,REC-004976,member,1,0,3.0831215381622314
mia_REC-004977,REC-004977,member,1,0,3.080392599105835
mia_REC-004978,REC-004978,non_member,0,0,3.0621554851531982
mia_REC-004979,REC-004979,member,1,0,3.1154146194458008
mia_REC-004980,REC-004980,member,1,0,3.1002624034881592
mia_REC-004981,REC-004981,member,1,0,3.0975830554962158
mia_REC-004982,REC-004982,member,1,0,3.0575003623962402
mia_REC-004983,REC-004983,member,1,0,3.0738060474395752
mia_REC-004984,REC-004984,non_member,0,0,3.0581293106079102
mia_REC-004985,REC-004985,member,1,0,3.1281406879425049
mia_REC-004986,REC-004986,member,1,0,3.0881526470184326
mia_REC-004987,REC-004987,member,1,0,3.0945003032684326
mia_REC-004988,REC-004988,member,1,0,3.0769970417022705
mia_REC-004989,REC-004989,member,1,0,3.1108667850494385
mia_REC-004990,REC-004990,member,1,0,3.1681857109069824
mia_REC-004991,REC-004991,member,1,0,3.1388461589813232
mia_REC-004992,REC-004992,member,1,0,3.0507926940917969
mia_REC-004993,REC-004993,member,1,0,3.0981667041778564
mia_REC-004994,REC-004994,member,1,0,3.0977118015289307
mia_REC-004995,REC-004995,member,1,0,3.0969839096069336
mia_REC-004996,REC-004996,member,1,0,3.1138920783996582
mia_REC-004997,REC-004997,member,1,0,3.1085841655731201
mia_REC-004998,REC-004998,member,1,0,3.1280138492584229
mia_REC-004999,REC-004999,non_member,0,0,3.0604026317596436
mia_REC-005000,REC-005000,member,1,0,3.0671751499176025
mia_REC-005001,REC-005001,member,1,0,3.1016740798950195
mia_REC-005002,REC-005002,member,1,0,3.1039772033691406
mia_REC-005003,REC-005003,member,1,0,3.0715513229370117
mia_REC-005004,REC-005004,member,1,0,3.0969169139862061
mia_REC-005005,REC-005005,non_member,0,0,3.0595419406890869
mia_REC-005006,REC-005006,member,1,0,3.1139118671417236
mia_REC-005007,REC-005007,member,1,0,3.0835185050964355
mia_REC-005008,REC-005008,member,1,0,3.0994095802307129
mia_REC-005009,REC-005009,member,1,0,3.0966753959655762
mia_REC-005010,REC-005010,member,1,0,3.051663875579834
mia_REC-005011,REC-005011,non_member,0,0,3.0979945659637451
mia_REC-005012,REC-005012,member,1,0,3.06685471534729
mia_REC-005013,REC-005013,member,1,0,3.0630490779876709
mia_REC-005014,REC-005014,member,1,0,3.1546363830566406
mia_REC-005015,REC-005015,member,1,0,3.0931253433227539
mia_REC-005016,REC-005016,member,1,0,3.100405216217041
mia_REC-005017,REC-005017,member,1,0,3.1266238689422607
mia_REC-005018,REC-005018,member,1,0,3.1162467002868652
mia_REC-005019,REC-005019,member,1,0,3.0685446262359619
mia_REC-005020,REC-005020,member,1,0,3.092862606048584
mia_REC-005021,REC-005021,member,1,0,3.0979933738708496
mia_REC-005022,REC-005022,member,1,0,3.1080060005187988
mia_REC-005023,REC-005023,member,1,0,3.0891151428222656
mia_REC-005024,REC-005024,non_member,0,0,3.1090776920318604
mia_REC-005025,REC-005025,non_member,0,0,3.0723934173583984
mia_REC-005026,REC-005026,member,1,0,3.0800271034240723
mia_REC-005027,REC-005027,member,1,0,3.1002845764160156
mia_REC-005028,REC-005028,member,1,0,3.1171209812164307
mia_REC-005029,REC-005029,member,1,0,3.1235508918762207
mia_REC-005030,REC-005030,member,1,0,3.0929667949676514
mia_REC-005031,REC-005031,member,1,0,3.0472149848937988
mia_REC-005032,REC-005032,member,1,0,3.0999176502227783
mia_REC-005033,REC-005033,member,1,0,3.122363805770874
mia_REC-005034,REC-005034,member,1,0,3.1130862236022949
mia_REC-005035,REC-005035,member,1,0,3.101137638092041
mia_REC-005036,REC-005036,member,1,0,3.1173155307769775
mia_REC-005037,REC-005037,member,1,0,3.0946965217590332
mia_REC-005038,REC-005038,member,1,0,3.1269989013671875
mia_REC-005039,REC-005039,member,1,0,3.1233000755310059
mia_REC-005040,REC-005040,non_member,0,0,3.1100997924804688
mia_REC-005041,REC-005041,non_member,0,0,3.08475661277771
mia_REC-005042,REC-005042,non_member,0,0,3.1281328201293945
mia_REC-005043,REC-005043,member,1,0,3.1261329650878906
mia_REC-005044,REC-005044,member,1,0,3.084057092666626
mia_REC-005045,REC-005045,member,1,0,3.0888519287109375
mia_REC-005046,REC-005046,member,1,0,3.0713167190551758
mia_REC-005047,REC-005047,member,1,0,3.1297252178192139
mia_REC-005048,REC-005048,member,1,0,3.0859744548797607
mia_REC-005049,REC-005049,member,1,0,3.0909538269042969
mia_REC-005050,REC-005050,member,1,0,3.1104874610900879
mia_REC-005051,REC-005051,member,1,0,3.0880959033966064
mia_REC-005052,REC-005052,member,1,0,3.0744979381561279
mia_REC-005053,REC-005053,non_member,0,0,3.104177713394165
mia_REC-005054,REC-005054,non_member,0,0,3.094280481338501
mia_REC-005055,REC-005055,member,1,0,3.1197464466094971
mia_REC-005056,REC-005056,member,1,0,3.074906587600708
mia_REC-005057,REC-005057,member,1,0,3.1171212196350098
mia_REC-005058,REC-005058,member,1,0,3.0748202800750732
mia_REC-005059,REC-005059,member,1,0,3.1331727504730225
mia_REC-005060,REC-005060,member,1,0,3.062741756439209
mia_REC-005061,REC-005061,member,1,0,3.0734813213348389
mia_REC-005062,REC-005062,member,1,0,3.103630542755127
mia_REC-005063,REC-005063,member,1,0,3.0831949710845947
mia_REC-005064,REC-005064,non_member,0,0,3.0709836483001709
mia_REC-005065,REC-005065,member,1,0,3.0498967170715332
mia_REC-005066,REC-005066,member,1,0,3.0714459419250488
mia_REC-005067,REC-005067,member,1,0,3.0649595260620117
mia_REC-005068,REC-005068,member,1,0,3.0836713314056396
mia_REC-005069,REC-005069,member,1,0,3.1547470092773438
mia_REC-005070,REC-005070,member,1,0,3.1134800910949707
mia_REC-005071,REC-005071,member,1,0,3.067845344543457
mia_REC-005072,REC-005072,member,1,0,3.0975241661071777
mia_REC-005073,REC-005073,member,1,0,3.138028621673584
mia_REC-005074,REC-005074,member,1,0,3.1122164726257324
mia_REC-005075,REC-005075,member,1,0,3.0692954063415527
mia_REC-005076,REC-005076,member,1,0,3.1250009536743164
mia_REC-005077,REC-005077,member,1,0,3.0806574821472168
mia_REC-005078,REC-005078,member,1,0,3.1155979633331299
mia_REC-005079,REC-005079,member,1,0,3.0390555858612061
mia_REC-005080,REC-005080,member,1,0,3.1261155605316162
mia_REC-005081,REC-005081,non_member,0,0,3.0630764961242676
mia_REC-005082,REC-005082,member,1,0,3.0960195064544678
mia_REC-005083,REC-005083,member,1,0,3.097553014755249
mia_REC-005084,REC-005084,member,1,0,3.1350328922271729
mia_REC-005085,REC-005085,member,1,0,3.100135326385498
mia_REC-005086,REC-005086,member,1,0,3.0888986587524414
mia_REC-005087,REC-005087,member,1,0,3.1044199466705322
mia_REC-005088,REC-005088,member,1,0,3.1077344417572021
mia_REC-005089,REC-005089,member,1,0,3.0690045356750488
mia_REC-005090,REC-005090,member,1,0,3.1323072910308838
mia_REC-005091,REC-005091,member,1,0,3.0888626575469971
mia_REC-005092,REC-005092,member,1,0,3.0766587257385254
mia_REC-005093,REC-005093,non_member,0,0,3.0829646587371826
mia_REC-005094,REC-005094,non_member,0,0,3.1136186122894287
mia_REC-005095,REC-005095,member,1,0,3.0718958377838135
mia_REC-005096,REC-005096,member,1,0,3.0853133201599121
mia_REC-005097,REC-005097,member,1,0,3.0714309215545654
mia_REC-005098,REC-005098,member,1,0,3.1139216423034668
mia_REC-005099,REC-005099,member,1,0,3.0915179252624512
mia_REC-005100,REC-005100,non_member,0,0,3.1102306842803955
mia_REC-005101,REC-005101,member,1,0,3.121147632598877
mia_REC-005102,REC-005102,non_member,0,0,3.0894038677215576
mia_REC-005103,REC-005103,member,1,0,3.1413865089416504
mia_REC-005104,REC-005104,member,1,0,3.0656867027282715
mia_REC-005105,REC-005105,member,1,0,3.0855178833007812
mia_REC-005106,REC-005106,non_member,0,0,3.0655863285064697
mia_REC-005107,REC-005107,member,1,0,3.1007287502288818
